City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
359,Baykit,RU,61.67,96.37,35.69,71,100,4.59,overcast clouds
360,Kargasok,RU,59.06,80.86,63.34,72,100,12.73,overcast clouds
361,Fortuna,US,40.6,-124.16,57.65,91,96,1.01,overcast clouds
362,Lorengau,PG,-2.02,147.27,79.56,80,72,2.55,broken clouds
363,Maldonado,UY,-34.67,-54.92,55.22,53,58,10.67,broken clouds
364,Suksun,RU,57.14,57.39,60.66,55,80,3.98,broken clouds
365,Ostrovnoy,RU,68.05,39.51,44.42,73,94,12.01,overcast clouds
366,Oxapampa,PE,-10.58,-75.4,69.76,65,98,2.89,overcast clouds
367,Pisco,PE,-13.7,-76.22,62.02,74,96,2.51,overcast clouds
368,La Rioja,ES,42.25,-2.5,69.58,24,0,6.51,clear sky
369,Buraydah,SA,26.33,43.98,106.25,9,59,6.04,broken clouds
370,Bisho,ZA,-32.85,27.44,66.94,46,3,8.97,clear sky
371,Vardo,NO,70.37,31.11,42.78,87,75,13.8,light rain
372,Tautira,PF,-17.73,-149.15,76.64,77,34,17.54,light rain
373,Jatiroto,ID,-7.88,111.12,75.25,90,100,3.38,overcast clouds
374,Provideniya,RU,64.38,-173.3,40.33,97,100,20.38,moderate rain
375,Rio Grande,BR,-32.03,-52.1,58.98,72,100,9.78,overcast clouds
376,Maseru,LS,-29.32,27.48,59.94,58,40,4.61,scattered clouds
377,Banes,CU,20.96,-75.72,85.84,65,70,8.37,broken clouds
378,Nuuk,GL,64.18,-51.72,38.88,93,100,11.01,overcast clouds
379,Devils Lake,US,48.11,-98.87,50.11,79,2,14.0,clear sky
380,Fare,PF,-16.7,-151.02,78.46,70,6,20.36,clear sky
381,Ravar,IR,31.27,56.81,86.63,9,0,10.09,clear sky
382,College,US,64.86,-147.8,46.2,100,100,0.0,mist
383,Broome,US,42.25,-75.83,67.68,77,34,1.99,scattered clouds
384,Sorong,ID,-0.88,131.25,79.07,81,100,3.91,light rain
385,Bantry,IE,51.68,-9.45,61.79,75,75,13.22,broken clouds
386,Belyy Yar,RU,53.6,91.39,58.89,67,0,4.47,clear sky
387,Aripuana,BR,-9.17,-60.63,86.29,51,88,1.39,overcast clouds
388,Tweed,CA,44.48,-77.32,65.86,96,61,9.42,broken clouds
389,Chapleau,CA,47.84,-83.4,62.69,94,75,6.91,broken clouds
390,Berbera,SO,10.44,45.01,92.34,56,7,4.88,clear sky
391,Cuyo,PH,10.85,121.01,83.53,71,97,3.47,overcast clouds
392,Siderno,IT,38.28,16.3,73.08,55,100,10.09,overcast clouds
393,Kloulklubed,PW,7.04,134.26,84.0,69,34,2.93,scattered clouds
394,Bouca,CF,6.51,18.27,79.86,85,98,1.41,light rain
395,Envira,BR,-7.3,-70.22,86.23,55,26,3.47,scattered clouds
396,Baruun-Urt,MN,46.68,113.28,41.95,71,71,5.77,broken clouds
397,Palpa,PE,-14.53,-75.19,68.34,55,37,5.23,scattered clouds
398,Grants,US,35.15,-107.85,59.23,94,100,4.61,overcast clouds
399,Lingao,CN,19.91,109.69,79.54,84,75,13.04,broken clouds
400,Sirjan,IR,29.45,55.68,81.48,18,47,13.31,scattered clouds
401,Broken Hill,AU,-31.95,141.43,55.89,86,100,16.8,overcast clouds
402,Vanimo,PG,-2.67,141.3,76.46,90,68,4.68,broken clouds
403,Southbridge,US,42.08,-72.03,64.63,92,89,4.0,overcast clouds
404,Pangody,RU,65.85,74.49,49.95,85,100,19.37,light rain
405,Preobrazheniye,RU,42.9,133.91,53.19,70,12,5.1,few clouds
406,Nhulunbuy,AU,-12.23,136.77,77.61,83,5,4.61,clear sky
407,Sorland,NO,67.67,12.69,51.71,95,100,33.42,overcast clouds
408,Umm Kaddadah,SD,13.6,26.69,95.22,25,48,9.71,scattered clouds
409,Nynashamn,SE,58.9,17.95,58.1,61,20,4.09,few clouds
410,Mercedes,AR,-34.65,-59.43,61.86,42,39,7.07,scattered clouds
411,Tynda,RU,55.17,124.72,34.39,96,77,3.47,broken clouds
412,Rocha,UY,-34.48,-54.33,54.68,61,99,9.62,overcast clouds
413,Ilovlya,RU,49.3,43.98,71.26,61,100,7.14,overcast clouds
414,Dali,CN,25.7,100.18,62.56,89,68,3.15,broken clouds
415,Teknaf,BD,20.86,92.31,80.64,84,22,4.7,few clouds
416,Simbahan,PH,6.3,120.58,83.93,66,74,2.55,broken clouds
417,Altay,CN,47.87,88.12,60.01,22,0,2.55,clear sky
418,Jiayuguan,CN,39.82,98.3,61.9,17,19,1.34,few clouds
419,Abu Dhabi,AE,24.47,54.37,93.96,57,0,17.11,clear sky
420,Sydney,AU,-33.87,151.21,64.71,85,75,6.91,light rain
421,Moroni,KM,-11.7,43.26,75.27,76,52,3.11,light rain
422,Council Bluffs,US,41.26,-95.86,66.02,59,20,12.66,few clouds
423,Sisophon,KH,13.59,102.97,77.54,88,100,3.62,overcast clouds
424,Plettenberg Bay,ZA,-34.05,23.37,65.64,57,100,6.64,overcast clouds
425,Guatire,VE,10.48,-66.54,86.68,67,100,3.09,overcast clouds
426,Patrocinio,BR,-18.94,-46.99,85.5,40,7,5.82,clear sky
427,Quatre Cocos,MU,-20.21,57.76,73.09,79,30,15.84,scattered clouds
428,Hargeysa,SO,9.56,44.06,87.76,26,59,13.44,broken clouds
429,Egvekinot,RU,66.32,-179.17,34.36,98,100,13.82,snow
430,Miguel Calmon,BR,-11.43,-40.6,85.41,37,5,7.9,clear sky
431,Natalinsk,RU,56.47,57.87,63.23,69,69,3.13,broken clouds
432,Krasnyy Gulyay,RU,54.03,48.33,60.01,85,100,5.53,overcast clouds
433,Vostok,RU,46.49,135.88,38.12,78,0,5.93,clear sky
434,Payo,ID,-3.75,103.64,74.21,91,100,3.24,overcast clouds
435,Grindavik,IS,63.84,-22.43,52.27,93,75,12.66,light rain
436,Longyearbyen,SJ,78.22,15.64,35.44,75,40,28.77,scattered clouds
437,Nicoya,CR,10.15,-85.45,78.28,83,28,0.38,scattered clouds
438,Angoche,MZ,-16.23,39.91,79.29,66,7,17.11,clear sky
439,Sambava,MG,-14.27,50.17,74.1,75,98,14.94,overcast clouds
440,Jabinyanah,TN,35.03,10.91,85.53,38,59,12.59,broken clouds
441,Tromso,NO,69.65,18.96,46.42,87,75,14.97,light intensity shower rain
442,Konin,PL,52.22,18.25,60.75,48,98,13.78,overcast clouds
443,Coihaique,CL,-45.58,-72.07,41.47,85,68,8.28,broken clouds
444,Camopi,GF,3.17,-52.32,90.39,47,24,5.57,few clouds
445,Pokaran,IN,26.92,71.92,96.15,23,4,10.07,clear sky
446,Zhangye,CN,38.93,100.45,66.22,24,47,4.45,scattered clouds
447,Nesna,NO,66.2,13.02,50.41,82,100,10.85,overcast clouds
448,Zhangjiakou,CN,40.81,114.88,58.64,67,88,2.77,overcast clouds
449,Saint-Paul,RE,-21.01,55.27,73.51,75,32,4.03,scattered clouds
450,Bairiki,KI,1.33,172.98,80.17,79,81,7.54,light rain
451,Cartagena Del Chaira,CO,1.33,-74.84,82.47,70,80,2.62,broken clouds
452,Vila Velha,BR,-20.33,-40.29,79.95,73,99,3.0,overcast clouds
453,Langsa,ID,4.47,97.97,74.21,97,98,2.98,light rain
454,Faya,SA,18.39,42.45,71.98,46,47,11.16,scattered clouds
455,Flin Flon,CA,54.77,-101.86,40.84,93,100,8.34,overcast clouds
456,Byron Bay,AU,-28.65,153.62,64.94,91,100,12.84,light rain
457,Itarema,BR,-2.92,-39.92,87.28,56,20,18.12,few clouds
458,Jalalabad,AF,34.43,70.45,84.38,38,1,7.76,clear sky
459,Turukhansk,RU,65.82,87.98,37.89,94,100,21.18,light rain
460,Cam Ranh,VN,11.92,109.16,76.96,94,40,0.0,scattered clouds
461,Gimli,CA,50.63,-96.99,48.07,76,100,11.32,overcast clouds
462,Jiangyou,CN,31.77,104.72,67.66,92,100,3.04,overcast clouds
463,Progreso,MX,21.28,-89.67,82.11,74,3,3.47,clear sky
464,Zhob,PK,31.34,69.45,84.0,17,0,1.66,clear sky
465,Taoudenni,ML,22.68,-3.98,106.05,20,29,8.95,scattered clouds
466,Wenling,CN,28.37,121.36,69.3,86,98,5.35,overcast clouds
467,Tetouan,MA,35.57,-5.37,80.91,60,30,5.55,scattered clouds
468,Loukhi,RU,66.08,33.04,47.5,55,57,5.28,broken clouds
469,Huarmey,PE,-10.07,-78.15,64.02,79,88,9.69,overcast clouds
470,Hualmay,PE,-11.1,-77.61,62.74,78,68,10.54,broken clouds
471,Sokolow Podlaski,PL,52.41,22.25,56.86,67,100,10.02,overcast clouds
472,Kysyl-Syr,RU,63.9,122.76,28.18,84,75,6.89,broken clouds
473,Korla,CN,41.76,86.15,78.42,20,95,6.53,overcast clouds
474,Ayagoz,KZ,47.97,80.44,64.26,33,0,11.36,clear sky
475,Cap-Aux-Meules,CA,47.38,-61.86,57.54,93,100,26.08,moderate rain
476,Comodoro Rivadavia,AR,-45.87,-67.5,42.04,87,100,14.32,light rain
477,Kichera,RU,55.94,110.1,31.26,85,17,7.2,few clouds
478,Rovaniemi,FI,66.5,25.72,47.61,57,0,12.66,clear sky
479,Dayong,CN,25.02,118.29,71.42,85,4,1.12,clear sky
480,Olinda,BR,-8.01,-34.86,81.54,62,13,11.21,few clouds
481,Shakawe,BW,-18.37,21.85,90.99,7,0,7.02,clear sky
482,Bitkine,TD,11.98,18.21,90.16,45,5,5.97,clear sky
483,Baijiantan,CN,45.63,85.18,75.94,14,0,7.94,clear sky
484,Vao,NC,-22.67,167.48,72.25,75,100,14.58,overcast clouds
485,Feira De Santana,BR,-12.27,-38.97,85.53,41,34,6.64,scattered clouds
486,Aksu,CN,41.12,80.26,78.39,22,100,1.61,overcast clouds
487,Jumla,NP,29.27,82.18,61.81,92,100,1.21,overcast clouds
488,Alofi,NU,-19.06,-169.92,76.06,78,100,25.43,overcast clouds
489,Clyde River,CA,70.47,-68.59,26.44,93,100,8.81,snow
490,Chapais,CA,49.78,-74.85,54.93,78,100,12.3,overcast clouds
491,Tabas,IR,33.6,56.92,91.94,10,0,10.96,clear sky
492,Los Llanos De Aridane,ES,28.66,-17.92,78.55,88,40,10.36,scattered clouds
493,Shipunovo,RU,52.16,82.22,61.88,42,4,8.19,clear sky
494,Kudymkar,RU,59.02,54.66,53.76,71,100,5.21,overcast clouds
495,Atikokan,CA,48.76,-91.62,50.74,88,95,12.46,overcast clouds
496,San Ramon,US,37.78,-121.98,61.83,87,100,1.99,light rain
497,Bathsheba,BB,13.22,-59.52,82.58,77,57,24.38,broken clouds
498,Wagar,SD,16.15,36.2,99.93,24,23,4.29,few clouds
499,Alyangula,AU,-13.85,136.42,77.43,82,9,5.44,clear sky
500,Nova Odesa,UA,47.31,31.79,59.25,54,99,10.85,overcast clouds
501,Homer,US,59.64,-151.55,49.87,78,100,4.0,overcast clouds
502,Acajutla,SV,13.59,-89.83,79.63,82,94,8.16,overcast clouds
503,Shaowu,CN,27.34,117.48,71.33,62,22,2.82,few clouds
504,Sangueya,GN,10.7,-14.37,81.19,84,100,3.4,moderate rain
505,Samarai,PG,-10.62,150.67,80.2,84,100,15.95,overcast clouds
506,Falun,SE,60.6,15.63,62.94,59,100,2.95,overcast clouds
507,Onega,RU,63.91,38.14,47.17,75,67,5.61,broken clouds
508,Krasnoturansk,RU,54.32,91.56,54.01,60,94,4.97,overcast clouds
509,Yokadouma,CM,3.52,15.05,76.8,93,98,3.13,moderate rain
510,Kismayo,SO,-0.36,42.55,79.75,74,91,16.51,overcast clouds
511,Kiama,AU,-34.68,150.87,63.57,90,100,5.01,heavy intensity rain
512,Thinadhoo,MV,0.53,72.93,83.08,67,16,4.34,few clouds
513,Iqaluit,CA,63.75,-68.51,40.69,93,100,3.13,overcast clouds
514,Grand Forks,US,47.94,-97.43,55.13,76,75,17.27,broken clouds
515,Bubaque,GW,11.28,-15.83,81.68,77,100,10.51,overcast clouds
516,Payakumbuh,ID,-0.22,100.63,70.93,96,100,3.15,heavy intensity rain
517,Tezu,IN,27.92,96.17,75.87,98,100,2.48,overcast clouds
518,Skjervoy,NO,70.03,20.97,48.2,82,100,6.8,overcast clouds
519,Awbari,LY,26.59,12.78,103.21,8,0,7.94,clear sky
520,Fukue,JP,32.69,128.84,72.97,60,100,12.06,overcast clouds
521,Aksarka,RU,66.56,67.8,42.31,68,85,16.37,overcast clouds
522,Te Anau,NZ,-45.42,167.72,41.41,97,84,1.14,broken clouds
523,Burns Lake,CA,54.23,-125.75,42.39,66,54,1.01,broken clouds
524,Manuk Mangkaw,PH,4.8,119.85,84.24,62,100,1.63,overcast clouds
525,Zhanakorgan,KZ,43.91,67.25,81.16,16,0,15.35,clear sky
526,Harper,LR,4.38,-7.72,80.71,70,72,9.64,broken clouds
527,Bor,RU,56.36,44.07,60.73,59,80,5.86,broken clouds
528,Westport,US,41.14,-73.36,71.89,75,1,3.0,clear sky
529,Esna,EG,25.29,32.55,96.94,15,0,17.36,clear sky
530,Ntungamo,UG,-0.88,29.65,78.82,58,65,1.88,broken clouds
531,Ligayan,PH,4.65,119.47,84.04,64,100,2.46,overcast clouds
532,Macenta,GN,8.54,-9.47,74.08,96,85,4.79,moderate rain
533,Kemin,KG,42.78,75.69,63.91,57,89,3.94,overcast clouds
534,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,44.92,77,95,22.37,overcast clouds
535,Valparaiso,CL,-33.04,-71.63,54.0,100,0,11.39,clear sky
536,Tottori,JP,35.5,134.23,62.44,78,93,4.92,overcast clouds
537,Katobu,ID,-4.94,122.53,74.95,90,35,3.24,scattered clouds
538,Kavaratti,IN,10.57,72.64,81.27,75,33,11.1,scattered clouds
539,Iracoubo,GF,5.48,-53.2,85.57,66,61,11.86,broken clouds
540,La Ronge,CA,55.1,-105.28,39.4,89,9,4.63,clear sky
541,Hefei,CN,31.86,117.28,67.44,65,61,5.08,broken clouds
542,Meadow Lake,US,34.8,-106.54,69.49,90,14,1.9,few clouds
543,Kihei,US,20.78,-156.47,78.84,79,20,10.36,few clouds
544,Cururupu,BR,-1.83,-44.87,82.11,67,100,7.18,overcast clouds
545,Dwarka,IN,22.24,68.97,81.55,68,39,9.13,scattered clouds
546,Nevelsk,RU,46.67,141.86,53.35,74,0,10.92,clear sky
547,Muros,ES,42.78,-9.06,71.02,56,89,5.57,overcast clouds
548,Baker City,US,44.77,-117.83,54.19,75,0,5.75,clear sky
549,Bloomingdale,US,27.89,-82.24,84.11,90,100,7.0,overcast clouds
550,Perth,AU,-31.93,115.83,59.67,92,20,12.66,few clouds
551,Honghu,CN,29.82,113.46,67.05,51,99,3.38,overcast clouds
552,Mawlaik,MM,23.63,94.42,76.82,98,100,0.45,overcast clouds
553,Ardee,IE,53.86,-6.54,64.81,72,100,8.9,overcast clouds
554,Panlaitan,PH,12.12,119.85,80.58,83,100,5.1,heavy intensity rain
555,Sigulda,LV,57.15,24.86,57.74,76,92,1.99,overcast clouds
556,Temnikov,RU,54.63,43.21,62.11,48,100,5.01,overcast clouds
557,Braganca,BR,-1.05,-46.77,87.6,54,86,7.16,overcast clouds
558,Rehoboth,NA,-23.32,17.08,80.33,4,0,2.82,clear sky
559,Abu Kamal,SY,34.45,40.92,93.83,24,0,4.99,clear sky
560,Kenai,US,60.55,-151.26,44.1,87,0,0.0,clear sky
561,Makakilo City,US,21.35,-158.09,77.32,79,51,10.94,broken clouds
562,Hobyo,SO,5.35,48.53,79.25,79,3,23.91,clear sky
563,Konstantinovka,RU,49.62,127.98,52.83,52,100,1.36,overcast clouds
564,Garmsar,IR,35.22,52.34,92.93,14,0,2.64,clear sky
565,Binga,ZW,-17.62,27.34,91.76,23,6,7.36,clear sky
566,Merauke,ID,-8.47,140.33,78.98,87,100,13.02,overcast clouds
567,Atbasar,KZ,51.8,68.33,69.51,33,0,3.27,clear sky
568,Madera,US,37.17,-119.83,65.25,83,40,1.43,scattered clouds
569,The Valley,AI,18.22,-63.06,87.82,79,20,12.66,few clouds
570,Baherden,TM,38.44,57.43,89.24,16,0,8.99,clear sky
571,Goya,AR,-29.14,-59.26,61.36,92,99,7.38,overcast clouds
572,Kamariotissa,GR,40.48,25.47,66.61,52,100,13.85,overcast clouds
573,Ambulu,ID,-8.35,113.61,75.76,86,80,3.98,broken clouds
574,Itapirapua,BR,-15.82,-50.61,98.35,27,13,4.76,few clouds
575,La Libertad,EC,-2.23,-80.9,71.26,83,100,4.61,overcast clouds
576,Scarborough,GB,54.28,-0.4,65.79,63,53,5.99,broken clouds
577,Cordoba,AR,-31.41,-64.18,56.91,42,64,11.61,light rain
578,Lumeje,AO,-11.55,20.78,90.39,28,49,4.07,scattered clouds
579,Sungairaya,ID,0.7,108.9,78.64,80,100,3.56,light rain
580,Chernihiv,UA,51.0,32.0,52.47,82,100,11.52,light rain
581,Surab,PK,28.49,66.26,77.11,20,0,11.25,clear sky
582,Labuhan,ID,-6.88,112.21,81.14,74,100,4.63,overcast clouds
583,Iberia,US,29.95,-91.75,81.05,73,0,4.61,clear sky
584,Gotsu,JP,35.0,132.22,61.57,76,89,7.67,overcast clouds
585,Araouane,ML,18.9,-3.53,96.89,30,2,16.82,clear sky
586,Quelimane,MZ,-17.88,36.89,82.87,55,0,13.53,clear sky
587,Hue,VN,16.47,107.6,78.91,89,75,3.44,broken clouds
588,Charters Towers,AU,-20.1,146.27,70.43,78,87,4.43,overcast clouds
589,Huron,US,41.15,-82.55,78.24,81,52,16.2,broken clouds
590,Inirida,CO,3.87,-67.92,79.52,84,88,4.79,overcast clouds
591,Nago,JP,26.59,127.98,72.03,85,17,8.03,few clouds
592,Yerbogachen,RU,61.28,108.01,32.07,95,97,6.55,overcast clouds
593,Vila Franca Do Campo,PT,37.72,-25.43,75.61,70,57,2.42,broken clouds
594,Taltal,CL,-25.4,-70.48,62.2,55,0,7.58,clear sky
595,Sokna,NO,60.24,9.92,57.13,46,67,3.74,broken clouds
596,Goderich,CA,43.75,-81.72,71.91,86,55,20.2,broken clouds
597,Varhaug,NO,58.61,5.65,60.35,81,66,7.63,broken clouds
598,Shimoda,JP,34.67,138.95,66.11,74,92,21.18,overcast clouds
599,Khambhat,IN,22.3,72.62,84.9,65,52,10.54,broken clouds
600,Fort Morgan,US,40.25,-103.8,56.62,71,20,17.27,few clouds
601,Tandil,AR,-37.32,-59.13,58.68,41,100,4.29,overcast clouds
602,San Jose,US,37.34,-121.9,62.74,78,75,3.44,broken clouds
603,Hervey Bay,AU,-25.3,152.85,68.76,78,39,11.43,scattered clouds
604,Sinnamary,GF,5.38,-52.95,85.42,66,72,12.5,broken clouds
605,Kathmandu,NP,27.72,85.32,73.62,83,40,3.44,scattered clouds
606,Batemans Bay,AU,-35.72,150.18,62.1,93,100,5.19,moderate rain
607,Hami,CN,42.8,93.45,76.23,16,0,7.16,clear sky
608,Qasigiannguit,GL,68.82,-51.19,34.36,78,34,3.65,scattered clouds
609,Agua Prieta,MX,31.3,-109.57,69.37,82,72,1.54,broken clouds
610,Mogadishu,SO,2.04,45.34,79.47,79,32,14.52,scattered clouds
611,Ucluelet,CA,48.93,-125.55,56.61,48,0,4.36,clear sky
612,Verkhnyaya Sinyachikha,RU,57.98,61.67,57.22,56,48,5.39,scattered clouds
613,Muhos,FI,64.81,25.99,49.78,55,94,3.89,overcast clouds
614,Valday,RU,57.97,33.25,53.74,74,100,6.44,overcast clouds
615,Salem,IN,11.65,78.17,83.34,59,69,0.89,broken clouds
616,Prerov,CZ,49.46,17.45,62.51,60,74,5.48,light rain
617,Nadym,RU,65.53,72.52,50.56,83,100,19.35,overcast clouds
618,Carai,BR,-17.19,-41.69,79.07,52,98,4.43,overcast clouds
619,Rionegro,CO,6.16,-75.37,62.98,81,40,4.61,scattered clouds
620,Port Hardy,CA,50.7,-127.42,51.8,64,8,3.76,clear sky
621,Rumonge,BI,-3.97,29.44,86.13,47,79,2.06,broken clouds
622,Hohhot,CN,40.81,111.65,56.34,66,79,5.53,broken clouds
623,Touros,BR,-5.2,-35.46,84.24,59,1,15.52,clear sky
624,Mezen,RU,65.85,44.24,43.75,74,89,9.22,overcast clouds
625,Amga,RU,60.9,131.96,26.56,91,17,4.45,few clouds
626,Blackfoot,US,43.19,-112.34,58.35,39,0,5.35,clear sky
627,Visby,SE,57.64,18.3,56.05,71,20,10.36,few clouds
628,Bongandanga,CD,1.5,21.05,73.62,97,100,1.12,light rain
629,Sao Raimundo Das Mangabeiras,BR,-7.02,-45.48,96.71,24,2,10.63,clear sky
630,Shakiso,ET,5.75,38.92,74.12,47,45,2.68,scattered clouds
631,Grahamstown,ZA,-33.3,26.53,59.95,38,0,2.1,clear sky
632,Borogontsy,RU,62.67,131.17,28.29,87,8,9.01,clear sky
633,Emilio Carranza,MX,19.97,-96.61,77.31,80,63,8.68,broken clouds
634,Batavia,US,41.85,-88.31,80.58,66,0,11.5,clear sky
635,Qujing,CN,25.48,103.78,61.07,94,96,4.74,overcast clouds
636,Ambilobe,MG,-13.2,49.05,84.88,34,54,9.55,broken clouds
637,Sayyan,YE,15.17,44.32,73.38,26,95,5.99,overcast clouds
638,Damghan,IR,36.17,54.35,86.23,16,54,5.5,broken clouds
639,Guerrero Negro,MX,27.98,-114.06,70.43,86,62,5.88,broken clouds
640,Homestead,US,25.47,-80.48,88.02,80,20,9.22,light intensity drizzle
641,Sibu,MY,2.3,111.82,74.39,92,98,1.3,overcast clouds
642,Bressanone,IT,46.72,11.66,69.57,27,0,2.95,clear sky
643,Navrongo,GH,10.9,-1.09,85.55,63,85,6.2,overcast clouds
644,Tres Arroyos,AR,-38.37,-60.28,59.23,33,76,7.31,broken clouds
645,Xiamen,CN,24.48,118.08,81.25,75,19,16.67,few clouds
646,Soyo,AO,-6.13,12.37,76.82,73,96,8.28,overcast clouds
647,Kinsale,IE,51.71,-8.53,65.57,68,75,16.11,broken clouds
648,Okhotsk,RU,59.38,143.3,37.83,50,2,29.55,clear sky
649,Erdenet,MN,49.03,104.08,36.41,83,34,3.6,scattered clouds
650,Banda Aceh,ID,5.56,95.32,80.11,80,100,10.0,overcast clouds
651,Qui Nhon,VN,13.77,109.23,80.65,82,99,2.26,overcast clouds
652,Omsukchan,RU,62.53,155.8,29.26,94,100,3.8,overcast clouds
653,Huangpi,CN,30.88,114.38,64.6,59,100,2.28,overcast clouds
654,Pangnirtung,CA,66.15,-65.71,35.78,62,29,2.17,scattered clouds
655,Yeniseysk,RU,58.45,92.17,40.48,85,100,4.54,moderate rain
656,Mahenge,TZ,-8.68,36.72,82.56,27,21,8.41,few clouds
657,Punta Umbria,ES,37.18,-6.97,78.24,57,42,6.22,scattered clouds
658,Macherla,IN,16.48,79.43,81.7,69,85,10.67,overcast clouds
659,Da Lat,VN,11.95,108.44,62.28,100,99,2.15,moderate rain
660,Batouri,CM,4.43,14.37,84.33,57,32,3.09,scattered clouds
661,Guangshui,CN,31.62,114.0,62.78,54,100,1.59,overcast clouds
662,Anadyr,RU,64.75,177.48,43.3,93,75,20.13,light rain
663,Boddam,GB,57.47,-1.78,68.49,78,100,21.9,overcast clouds
664,Marienburg,PL,54.04,19.03,60.85,63,87,13.04,overcast clouds
665,Ulkan,RU,57.24,107.32,37.45,97,100,8.14,light rain
666,Belaya Kholunitsa,RU,58.84,50.85,53.71,72,100,4.36,overcast clouds
667,Gobindpur,IN,22.63,86.07,78.66,90,62,3.67,broken clouds
668,Natal,BR,-5.8,-35.21,86.65,58,75,14.97,broken clouds
669,Andra,RU,62.51,65.89,52.83,70,21,15.7,few clouds
670,Kuzino,RU,57.02,59.44,57.09,69,63,3.09,broken clouds
671,Ixtapa,MX,20.7,-105.2,77.23,100,100,5.75,overcast clouds
672,Neiafu,TO,-18.65,-173.98,77.68,78,40,10.36,scattered clouds
673,Pipar,IN,26.39,73.54,89.38,35,35,10.42,scattered clouds
674,Inhambane,MZ,-23.86,35.38,77.52,68,95,12.03,overcast clouds
675,Yaan,NG,7.38,8.57,83.14,72,100,1.01,moderate rain
676,Erenhot,CN,43.65,111.98,59.18,35,100,12.46,overcast clouds
677,Concordia,AR,-31.39,-58.02,60.87,82,75,15.99,broken clouds
678,U Thong,TH,14.38,99.89,77.22,84,66,2.28,broken clouds
