City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
362,Vostok,RU,46.49,135.88,37.45,76,0,5.73,clear sky
363,Yayva,RU,59.33,57.26,51.17,82,100,3.65,overcast clouds
364,Oranjestad,AW,12.52,-70.03,80.55,83,75,9.22,thunderstorm
365,Port Elizabeth,ZA,-33.92,25.57,66.09,86,0,13.8,clear sky
366,Leningradskiy,RU,69.38,178.42,30.38,91,39,11.97,scattered clouds
367,Guiberoua,CI,6.24,-6.17,76.5,95,62,3.29,light rain
368,Soloneshnoye,RU,51.65,84.32,52.56,72,10,3.91,clear sky
369,Whitehorse,CA,60.72,-135.05,54.37,70,100,16.11,overcast clouds
370,Isoka,ZM,-10.16,32.63,73.6,23,20,3.06,few clouds
371,Santa Cruz Cabralia,BR,-16.28,-39.02,80.83,69,75,16.11,broken clouds
372,Geraldton,AU,-28.77,114.6,54.01,87,75,1.14,broken clouds
373,Paris,FR,48.85,2.35,68.36,45,0,8.05,clear sky
374,Skibbereen,IE,51.55,-9.27,61.54,84,76,13.85,broken clouds
375,Deputatskiy,RU,69.3,139.9,25.32,94,100,7.54,overcast clouds
376,Ferrol,ES,43.48,-8.24,79.23,57,2,17.09,clear sky
377,Tartagal,AR,-22.52,-63.8,68.27,61,100,7.94,overcast clouds
378,Guanica,PR,17.97,-66.91,88.5,76,76,14.41,broken clouds
379,Lac-Megantic,CA,45.58,-70.88,51.55,82,100,3.38,overcast clouds
380,Payo,ID,-3.75,103.64,74.32,87,82,2.15,broken clouds
381,Slave Lake,CA,55.28,-114.77,39.18,93,0,8.05,clear sky
382,Aykhal,RU,66.0,111.5,10.36,97,89,6.06,overcast clouds
383,Asau,RO,46.43,26.4,49.28,92,97,1.3,overcast clouds
384,Bainbridge,US,47.63,-122.52,67.96,55,20,3.0,few clouds
385,Hazaribag,IN,23.98,85.35,73.18,96,21,6.91,few clouds
386,Quatre Cocos,MU,-20.21,57.76,72.09,80,40,16.08,scattered clouds
387,Okha,RU,53.57,142.95,45.54,85,12,12.3,few clouds
388,Kalyazin,RU,57.24,37.84,50.79,84,100,5.46,overcast clouds
389,Havoysund,NO,71.0,24.66,46.63,91,100,26.42,overcast clouds
390,Yershov,RU,51.35,48.28,65.25,85,100,8.25,overcast clouds
391,Rock Sound,BS,24.9,-76.2,83.64,73,8,20.04,clear sky
392,Amapa,BR,1.0,-52.0,92.41,40,29,5.14,scattered clouds
393,Bamberg,DE,49.88,10.89,57.42,69,26,4.05,scattered clouds
394,Cayenne,GF,4.93,-52.33,89.64,62,40,14.97,scattered clouds
395,Micheweni,TZ,-4.97,39.83,75.6,83,90,13.78,overcast clouds
396,Cruzeiro Do Sul,BR,-29.51,-51.99,69.53,73,97,4.88,overcast clouds
397,Lagos,NG,6.58,3.75,77.32,86,99,4.76,light rain
398,Talca,CL,-35.43,-71.67,55.24,55,5,5.59,clear sky
399,Nome,US,64.5,-165.41,44.67,82,100,24.16,moderate rain
400,Lesogorsk,RU,56.05,99.51,33.64,73,86,3.31,overcast clouds
401,San Patricio,US,28.02,-97.52,89.55,50,4,7.14,clear sky
402,Colares,PT,38.8,-9.45,82.06,76,20,10.0,few clouds
403,Pokhara,NP,28.23,83.98,71.28,92,52,2.46,broken clouds
404,Belmonte,BR,-15.86,-38.88,79.79,68,56,12.26,broken clouds
405,Yatou,CN,37.15,122.38,58.95,66,0,6.76,clear sky
406,Klaksvik,FO,62.23,-6.59,54.52,96,100,23.42,light rain
407,Milkovo,RU,54.72,158.62,39.65,78,66,6.53,broken clouds
408,Colac,AU,-38.33,143.58,54.84,70,97,1.43,overcast clouds
409,Buritis,BR,-15.62,-46.42,95.88,29,74,1.28,broken clouds
410,Kalmar,SE,56.66,16.36,55.33,70,0,2.3,clear sky
411,Karema,TZ,-6.82,30.44,79.5,51,38,5.59,scattered clouds
412,Lukiv,UA,51.05,25.4,50.18,91,100,7.78,overcast clouds
413,Tazovskiy,RU,67.47,78.7,45.32,93,98,14.74,overcast clouds
414,Kudahuvadhoo,MV,2.67,72.89,82.9,69,8,6.35,clear sky
415,Mount Vernon,US,40.91,-73.84,79.95,59,20,4.61,few clouds
416,Camacari,BR,-12.7,-38.32,82.17,50,32,9.8,scattered clouds
417,Henties Bay,NA,-22.12,14.28,60.26,67,0,2.19,clear sky
418,San Policarpo,PH,12.18,125.51,77.4,85,77,5.03,broken clouds
419,Tubuala,PA,9.52,-79.03,83.52,74,91,7.72,overcast clouds
420,Arman,RU,59.7,150.17,37.02,77,6,8.23,clear sky
421,Kimberley,ZA,-28.73,24.76,67.69,26,0,4.61,clear sky
422,Nador,MA,35.17,-2.93,78.87,83,40,3.44,scattered clouds
423,Nemuro,JP,43.32,145.57,55.08,76,0,5.53,clear sky
424,Westport,US,41.14,-73.36,77.41,63,75,3.44,broken clouds
425,Keti Bandar,PK,24.14,67.45,81.68,71,14,12.73,few clouds
426,Hambantota,LK,6.12,81.12,79.99,81,4,16.49,clear sky
427,Pangnirtung,CA,66.15,-65.71,33.8,75,75,3.44,broken clouds
428,Moron,AR,-34.65,-58.62,64.94,59,61,4.99,broken clouds
429,Labuhan,ID,-6.88,112.21,78.04,84,100,7.7,overcast clouds
430,Ancona,IT,43.55,13.17,65.08,45,3,5.75,clear sky
431,Canico,PT,32.63,-16.85,79.43,69,20,13.8,few clouds
432,Keetmanshoop,NA,-26.58,18.13,69.96,10,80,6.91,broken clouds
433,Kaoma,ZM,-14.78,24.8,76.19,37,69,2.75,broken clouds
434,Trinidad,BO,-14.83,-64.9,94.98,46,20,20.71,smoke
435,Mandalgovi,MN,45.76,106.27,36.9,60,3,23.38,clear sky
436,Burgeo,CA,47.62,-57.62,55.24,88,100,25.23,overcast clouds
437,Mbuji-Mayi,CD,-6.15,23.6,79.27,63,86,2.17,light rain
438,Airai,TL,-8.93,125.41,60.46,83,100,2.62,overcast clouds
439,Ishigaki,JP,24.34,124.16,73.53,78,55,5.75,broken clouds
440,Puri,IN,19.8,85.85,81.12,82,97,15.95,overcast clouds
441,Tuskegee,US,32.42,-85.69,92.08,56,0,1.01,clear sky
442,Bassano,CA,50.78,-112.47,52.65,38,0,12.97,clear sky
443,Kilindoni,TZ,-7.91,39.67,75.92,75,80,14.79,broken clouds
444,Evensk,RU,61.95,159.23,41.32,70,100,5.84,overcast clouds
445,Ixtapa,MX,20.7,-105.2,81.23,89,75,4.61,broken clouds
446,Port Lincoln,AU,-34.73,135.87,53.49,82,22,4.38,few clouds
447,Gazojak,TM,41.19,61.4,77.67,12,0,11.63,clear sky
448,Panchagarh,BD,26.33,88.56,79.65,86,56,5.44,broken clouds
449,Acari,PE,-15.43,-74.62,71.42,57,73,10.69,broken clouds
450,Fortuna,US,40.6,-124.16,63.36,89,100,1.01,overcast clouds
451,Aksu,CN,41.12,80.26,76.46,27,99,5.82,overcast clouds
452,Fort-Shevchenko,KZ,44.51,50.26,75.47,38,0,6.78,clear sky
453,Morag,PL,53.92,19.93,49.17,86,56,7.31,broken clouds
454,Kholmogory,RU,64.22,41.66,42.58,80,88,3.44,overcast clouds
455,Komsomolskiy,UZ,40.43,71.72,75.92,33,50,0.0,scattered clouds
456,Shieli,KZ,44.17,66.75,72.93,18,0,8.46,clear sky
457,Mountain Home,US,43.13,-115.69,62.08,42,40,0.0,scattered clouds
458,Touros,BR,-5.2,-35.46,83.35,63,3,14.18,clear sky
459,Maracas,BR,-13.44,-40.43,86.07,30,20,6.22,few clouds
460,Rolla,US,37.95,-91.77,94.23,43,75,11.5,broken clouds
461,Huarmey,PE,-10.07,-78.15,67.75,70,99,13.49,overcast clouds
462,Claremore,US,36.31,-95.62,95.11,44,0,5.75,clear sky
463,Moranbah,AU,-22.0,148.05,71.58,70,28,10.0,scattered clouds
464,Nakamura,JP,32.98,132.93,63.68,85,90,3.62,overcast clouds
465,Urengoy,RU,65.97,78.37,49.28,85,98,16.13,overcast clouds
466,Buraydah,SA,26.33,43.98,102.65,11,50,3.18,scattered clouds
467,Bilibino,RU,68.05,166.44,34.75,84,100,13.42,overcast clouds
468,Manicore,BR,-5.81,-61.3,93.15,55,0,3.44,clear sky
469,Jackson,US,42.42,-122.83,60.67,86,100,3.44,overcast clouds
470,Kirando,TZ,-7.42,30.6,82.99,43,76,4.0,broken clouds
471,Pantai Remis,MY,4.46,100.63,77.02,82,100,5.37,overcast clouds
472,Matara,LK,5.95,80.54,78.12,88,1,8.48,clear sky
473,Rio Grande,BR,-32.03,-52.1,60.91,74,99,11.12,overcast clouds
474,Korla,CN,41.76,86.15,75.94,21,75,7.4,broken clouds
475,Muisne,EC,0.6,-80.03,76.42,80,100,8.34,overcast clouds
476,Bairiki,KI,1.33,172.98,80.6,83,75,5.75,light rain
477,Baykit,RU,61.67,96.37,34.54,90,100,4.72,light snow
478,Iskilip,TR,40.74,34.47,56.14,81,100,8.63,overcast clouds
479,Cascais,PT,38.7,-9.42,82.22,82,20,10.0,few clouds
480,Tandil,AR,-37.32,-59.13,60.69,38,86,3.49,overcast clouds
481,Fuyu,CN,45.18,124.82,59.58,64,74,21.12,broken clouds
482,Yarovoye,RU,52.93,78.58,64.09,52,1,1.23,clear sky
483,Kralendijk,BQ,12.15,-68.27,89.58,62,75,10.36,broken clouds
484,Vardo,NO,70.37,31.11,40.98,87,20,20.71,light intensity shower rain
485,Prado,BR,-17.34,-39.22,80.62,68,56,16.17,broken clouds
486,Huilong,CN,31.81,121.66,67.93,80,21,4.14,few clouds
487,San Rafael Del Sur,NI,11.85,-86.44,83.37,81,88,7.7,overcast clouds
488,De Aar,ZA,-30.65,24.01,61.93,27,4,6.24,clear sky
489,Los Llanos De Aridane,ES,28.66,-17.92,75.13,75,20,8.01,few clouds
490,Florianopolis,BR,-27.61,-48.5,70.56,67,20,11.5,few clouds
491,Singleton,AU,-32.57,151.18,58.98,88,87,3.0,light rain
492,Balkanabat,TM,39.51,54.37,87.35,14,5,10.63,clear sky
493,Chicama,PE,-7.84,-79.15,59.54,61,96,10.45,overcast clouds
494,Donghai,CN,22.95,115.64,75.42,82,81,3.94,broken clouds
495,Carlsbad,US,33.16,-117.35,78.01,76,0,8.01,clear sky
496,Lavumisa,SZ,-27.31,31.89,60.49,85,100,2.3,light rain
497,Ornskoldsvik,SE,63.29,18.72,49.15,87,0,5.75,clear sky
498,Saint-Augustin,CA,51.23,-58.65,60.42,53,48,9.4,scattered clouds
499,Umm Lajj,SA,25.02,37.27,83.19,66,0,7.63,clear sky
500,Turukhansk,RU,65.82,87.98,38.97,95,100,18.81,overcast clouds
501,Mount Gambier,AU,-37.83,140.77,51.71,100,100,6.91,overcast clouds
502,Taltal,CL,-25.4,-70.48,61.93,60,3,7.11,clear sky
503,Homer,US,59.64,-151.55,48.09,76,100,4.0,overcast clouds
504,Nahrin,AF,36.06,69.13,69.1,29,0,2.01,clear sky
505,Ahmadnagar,IN,19.08,74.73,72.84,86,100,8.21,overcast clouds
506,Kajiado,KE,-1.85,36.78,69.33,41,68,17.74,broken clouds
507,Sabzevar,IR,36.21,57.68,78.08,18,0,11.5,clear sky
508,Northam,GB,51.03,-4.22,65.61,74,98,7.29,overcast clouds
509,Wanaka,NZ,-44.7,169.15,42.12,90,7,1.99,clear sky
510,Huaicheng,CN,23.91,112.19,74.37,90,29,1.72,scattered clouds
511,Beyneu,KZ,45.32,55.2,76.24,16,0,13.24,clear sky
512,Potiskum,NG,11.71,11.07,84.49,59,86,2.57,overcast clouds
513,Bereda,ES,43.27,-7.54,71.42,63,0,6.38,clear sky
514,Melilla,ES,35.29,-2.94,79.0,83,40,3.44,light rain
515,Imbituba,BR,-28.24,-48.67,65.48,73,51,3.89,broken clouds
516,Qaqortoq,GL,60.72,-46.03,45.45,58,19,5.88,few clouds
517,San Juan Bautista,PE,-14.01,-75.74,77.86,33,61,5.7,broken clouds
518,Morondava,MG,-20.28,44.28,76.62,81,0,14.72,clear sky
519,Bodden Town,KY,19.28,-81.25,86.0,79,75,6.91,broken clouds
520,Luganville,VU,-15.53,167.17,76.93,84,6,5.14,clear sky
521,Moundou,TD,8.57,16.08,75.9,88,75,1.57,light rain
522,Bonthe,SL,7.53,-12.5,77.58,84,100,13.0,light rain
523,Semnan,IR,35.57,53.4,78.42,29,29,5.79,scattered clouds
524,Viedma,AR,-40.81,-63.0,45.9,79,42,14.32,scattered clouds
525,Mbandaka,CD,0.05,18.26,74.66,89,57,1.99,light rain
526,Kutum,SD,14.2,24.67,83.5,30,84,11.81,broken clouds
527,Talas,TR,38.69,35.55,61.47,67,75,9.22,light rain
528,Brownsville,US,25.9,-97.5,89.55,61,0,5.01,clear sky
529,Marsh Harbour,BS,26.54,-77.06,84.43,70,2,16.91,clear sky
530,Richards Bay,ZA,-28.78,32.04,61.65,83,100,6.29,overcast clouds
531,Lac Du Bonnet,CA,50.25,-96.06,48.96,66,86,10.33,overcast clouds
532,Kavaratti,IN,10.57,72.64,80.87,75,43,9.78,scattered clouds
533,Tigzirt,DZ,36.89,4.12,78.13,60,83,10.89,broken clouds
534,Husavik,IS,66.04,-17.34,50.07,83,85,5.21,overcast clouds
535,Manado,ID,1.49,124.85,75.97,100,20,1.14,few clouds
536,Buala,SB,-8.14,159.59,75.96,87,100,3.44,overcast clouds
537,Bayanday,RU,53.07,105.51,28.74,87,22,6.6,few clouds
538,Quesnel,CA,53.0,-122.5,39.7,93,20,2.3,few clouds
539,Yemtsa,RU,63.07,40.33,40.89,91,65,3.36,broken clouds
540,Kamaishi,JP,39.27,141.88,57.76,75,35,7.02,scattered clouds
541,Vao,NC,-22.67,167.48,71.67,77,100,12.53,overcast clouds
542,Podor,MR,16.65,-14.96,98.55,47,94,4.61,overcast clouds
543,Sudak,UA,44.85,34.97,62.73,51,34,3.89,scattered clouds
544,Havre-Saint-Pierre,CA,50.23,-63.6,53.96,87,100,11.5,overcast clouds
545,Lincoln,US,40.8,-96.67,74.14,43,0,17.27,clear sky
546,Araouane,ML,18.9,-3.53,96.01,31,62,13.27,broken clouds
547,Chongqing,CN,29.56,106.55,72.23,89,100,8.95,overcast clouds
548,Igrim,RU,63.19,64.42,50.0,78,80,11.77,light rain
549,Novikovo,RU,51.15,37.89,53.55,73,19,5.79,few clouds
550,Vestmanna,FO,62.16,-7.17,52.72,100,100,16.11,light rain
551,Artemisa,CU,22.81,-82.76,86.88,64,6,4.16,clear sky
552,Maicao,CO,11.38,-72.24,89.74,53,50,3.69,scattered clouds
553,Xai-Xai,MZ,-25.05,33.64,68.18,89,100,12.73,light rain
554,Laguna,US,38.42,-121.42,67.01,91,100,4.61,overcast clouds
555,Nakhon Si Thammarat,TH,8.25,100.0,78.8,79,100,5.12,overcast clouds
556,Cuajinicuilapa,MX,16.47,-98.42,83.32,76,78,2.55,broken clouds
557,Esso,RU,55.93,158.7,34.45,91,88,10.51,overcast clouds
558,Elliot Lake,CA,46.38,-82.63,65.98,70,90,10.87,overcast clouds
559,Dolores,AR,-36.31,-57.68,61.3,44,93,0.76,light rain
560,Mudgee,AU,-32.59,149.59,55.45,88,100,6.91,overcast clouds
561,Magadi,IN,12.97,77.23,71.76,86,74,7.36,broken clouds
562,Katangli,RU,51.71,143.23,49.5,72,6,12.77,clear sky
563,Bowen,AU,-20.02,148.23,73.18,84,48,7.14,scattered clouds
564,Macia,MZ,-25.03,33.1,64.18,89,97,9.66,overcast clouds
565,San Juan,AR,-31.54,-68.54,56.41,40,73,13.09,broken clouds
566,Zhigansk,RU,66.77,123.37,30.16,95,99,17.56,light snow
567,Puerto Ayacucho,VE,5.66,-67.62,87.13,63,82,3.71,broken clouds
568,Egvekinot,RU,66.32,-179.17,33.15,98,100,15.55,snow
569,Port Said,EG,31.26,32.28,80.58,69,0,16.11,clear sky
570,Rio Gallegos,AR,-51.62,-69.22,50.05,50,0,25.32,clear sky
571,Ketchikan,US,55.34,-131.65,55.87,94,0,11.5,clear sky
572,Piriyapatna,IN,12.34,76.1,65.93,97,35,5.59,scattered clouds
573,Ahipara,NZ,-35.17,173.17,52.99,91,18,6.85,few clouds
574,Hailar,CN,49.2,119.7,43.3,59,100,2.64,overcast clouds
575,Inhambane,MZ,-23.86,35.38,75.0,88,20,3.0,few clouds
576,Belyy Yar,RU,53.6,91.39,45.86,87,0,4.47,clear sky
577,Kidal,ML,18.44,1.41,98.92,23,39,10.16,scattered clouds
578,Goulburn,AU,-34.75,149.72,50.11,99,100,7.56,overcast clouds
579,Naliya,IN,23.27,68.83,81.1,71,0,10.36,clear sky
580,Corinto,GR,37.94,22.96,72.9,66,65,6.17,broken clouds
581,Ulaanbaatar,MN,47.91,106.88,33.93,75,20,6.71,few clouds
582,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,45.19,66,75,8.95,broken clouds
583,Escondido,US,33.12,-117.09,75.97,73,40,7.0,scattered clouds
584,Alyangula,AU,-13.85,136.42,76.37,80,8,5.73,clear sky
585,Umm Kaddadah,SD,13.6,26.69,93.56,22,28,11.36,scattered clouds
586,Worthing,GB,50.81,-0.37,65.89,70,20,4.61,few clouds
587,Tamworth,GB,52.63,-1.7,66.49,61,81,1.99,broken clouds
588,Mangan,IN,27.52,88.53,72.82,86,41,2.68,scattered clouds
589,Prince George,CA,53.92,-122.75,40.44,100,40,3.44,scattered clouds
590,Khorixas,NA,-20.37,14.97,73.24,22,0,17.74,clear sky
591,Ubatuba,BR,-23.43,-45.07,69.1,94,99,4.79,overcast clouds
592,Lima,PE,-12.04,-77.03,69.91,67,100,6.91,overcast clouds
593,Ust-Barguzin,RU,53.45,108.98,39.65,66,81,9.89,broken clouds
594,Kununurra,AU,-15.77,128.73,82.38,61,24,11.5,few clouds
595,Knysna,ZA,-34.04,23.05,60.94,67,90,6.11,overcast clouds
596,Acucena,BR,-19.07,-42.55,79.32,44,92,6.17,overcast clouds
597,Xinmin,CN,41.99,122.83,56.77,63,80,15.12,broken clouds
598,Comodoro Rivadavia,AR,-45.87,-67.5,46.26,81,75,14.97,broken clouds
599,Almeirim,BR,-1.52,-52.58,96.98,35,23,5.91,few clouds
600,Kota Belud,MY,6.35,116.43,76.48,89,99,4.03,overcast clouds
601,Viransehir,TR,37.24,39.76,80.6,33,0,11.83,clear sky
602,Yar-Sale,RU,66.83,70.83,41.36,69,85,16.71,overcast clouds
603,Buin,CL,-33.73,-70.75,55.74,37,5,2.35,clear sky
604,Abu Dhabi,AE,24.47,54.37,95.11,59,0,8.05,clear sky
605,Madera,US,37.17,-119.83,70.0,63,60,4.0,broken clouds
606,Goroka,PG,-6.08,145.39,58.35,97,94,0.78,overcast clouds
607,Celestun,MX,20.87,-90.4,85.19,62,1,6.98,clear sky
608,Maryville,US,35.76,-83.97,89.19,58,0,7.0,clear sky
609,Atasu,KZ,48.68,71.64,65.48,37,0,12.1,clear sky
610,Pitimbu,BR,-7.47,-34.81,84.79,63,15,10.22,few clouds
611,Noumea,NC,-22.28,166.46,64.38,82,78,7.61,broken clouds
612,Dormidontovka,RU,47.77,134.91,50.83,61,0,10.85,clear sky
613,Acapulco,MX,16.86,-99.89,80.94,77,92,1.5,overcast clouds
614,Dona Ines,BR,-6.62,-35.63,79.95,51,63,10.33,broken clouds
615,Pacific Grove,US,36.62,-121.92,64.87,78,100,5.01,overcast clouds
616,Botelhos,BR,-21.63,-46.4,82.89,38,58,5.06,broken clouds
617,Olafsvik,IS,64.89,-23.71,50.36,84,97,2.71,overcast clouds
618,Prestea,GH,5.43,-2.14,80.13,81,91,3.44,light rain
619,Zorritos,PE,-3.68,-80.68,77.29,69,96,9.19,overcast clouds
620,Vung Tau,VN,10.35,107.08,80.65,83,100,12.08,overcast clouds
621,Puro,PH,12.48,123.38,81.05,79,96,6.24,overcast clouds
622,Mwinilunga,ZM,-11.74,24.43,75.85,45,76,4.54,broken clouds
623,Tsaratanana,MG,-16.78,47.65,70.11,66,3,13.98,clear sky
624,Palaikastron,GR,35.2,26.25,73.31,62,1,10.36,clear sky
625,Meulaboh,ID,4.14,96.13,74.57,88,100,4.88,light rain
626,Lubao,PH,14.92,120.55,80.31,89,99,3.47,light rain
627,Varhaug,NO,58.61,5.65,59.14,87,74,7.94,broken clouds
628,Nieuw Amsterdam,SR,5.88,-55.08,92.01,62,40,6.91,scattered clouds
629,Tucurui,BR,-3.77,-49.67,101.5,25,53,6.42,broken clouds
630,Kyra,RU,49.58,111.98,32.63,63,94,17.18,overcast clouds
631,Buluang,PH,13.31,123.34,77.36,91,99,3.29,moderate rain
632,Portland,US,45.52,-122.68,65.95,72,75,3.44,broken clouds
633,Nzerekore,GN,7.76,-8.82,74.16,96,94,4.54,moderate rain
634,Zhangye,CN,38.93,100.45,60.71,22,6,3.33,clear sky
635,Kraslava,LV,55.9,27.17,47.89,90,88,5.73,overcast clouds
636,Sao Domingos,BR,-13.4,-46.32,91.26,31,57,7.2,broken clouds
637,Shimanovsk,RU,52.0,127.7,38.82,96,29,4.72,scattered clouds
638,Mackay,AU,-21.15,149.2,72.01,86,83,6.33,broken clouds
639,George Town,MY,5.41,100.34,82.33,87,20,3.44,few clouds
640,Jiexiu,CN,37.02,111.91,62.01,61,3,5.23,clear sky
641,Abancay,PE,-13.63,-72.88,76.24,35,79,7.16,broken clouds
642,Djibo,BF,14.1,-1.63,86.43,55,84,8.93,broken clouds
643,Karpathos,GR,35.51,27.21,75.16,57,0,12.66,clear sky
644,Moyale,KE,3.52,39.06,78.46,39,84,8.75,broken clouds
645,Ravar,IR,31.27,56.81,80.19,13,0,1.32,clear sky
646,Lufilufi,WS,-13.87,-171.6,76.78,79,34,23.8,light rain
647,Lakes Entrance,AU,-37.88,147.98,50.16,61,96,3.96,moderate rain
648,Lille,FR,50.63,3.06,66.7,47,0,8.05,clear sky
649,Dorokhovo,RU,55.55,36.37,48.34,97,100,5.79,light rain
650,Exeter,GB,50.72,-3.53,65.86,70,20,10.36,few clouds
651,Nurota,UZ,40.56,65.69,75.34,16,0,6.64,clear sky
652,Cervo,ES,43.67,-7.41,68.97,71,1,14.76,clear sky
653,Killybegs,IE,54.63,-8.45,60.51,89,100,12.91,overcast clouds
654,Jimo,CN,36.39,120.46,64.18,72,0,6.71,clear sky
655,Swift Current,CA,50.28,-107.8,49.01,61,0,6.91,clear sky
656,Udachnyy,RU,66.42,112.4,10.04,97,33,5.23,scattered clouds
657,Rocha,UY,-34.48,-54.33,58.05,49,84,10.45,broken clouds
658,Ubinskoye,RU,55.31,79.68,60.6,66,60,8.23,broken clouds
659,Singaparna,ID,-7.35,108.11,71.73,97,100,1.45,overcast clouds
660,Sisimiut,GL,66.94,-53.67,36.45,99,99,8.88,light rain
661,Mindif,CM,10.4,14.44,80.02,76,69,5.06,light rain
662,Kontagora,NG,10.4,5.47,78.19,84,96,3.29,overcast clouds
663,Zabol,AF,32.25,67.25,69.48,19,0,8.72,clear sky
664,Aanekoski,FI,62.69,25.82,41.68,12,24,2.15,few clouds
665,Greece,US,43.21,-77.69,83.39,64,43,7.0,scattered clouds
666,Port Blair,IN,11.67,92.75,78.84,83,40,2.3,mist
667,Caibarien,CU,22.52,-79.47,86.09,64,36,9.4,scattered clouds
668,Marsa Matruh,EG,31.35,27.25,80.8,61,0,6.91,clear sky
669,Cesvaine,LV,56.97,26.32,47.05,90,49,5.82,scattered clouds
670,Ballina,AU,-28.87,153.57,64.02,99,98,16.44,light rain
671,Iquique,CL,-20.22,-70.14,62.64,65,5,9.01,clear sky
672,Shache,CN,38.42,77.24,71.87,41,95,12.03,overcast clouds
673,Iralaya,HN,15.0,-83.23,86.59,61,76,2.68,broken clouds
674,Sumbe,AO,-11.21,13.84,72.59,83,12,5.97,few clouds
675,Durant,US,33.99,-96.37,98.49,40,0,4.61,clear sky
676,Xuddur,SO,4.12,43.89,82.92,48,69,19.93,broken clouds
677,Gazanjyk,TM,39.24,55.52,82.06,15,2,8.41,clear sky
678,Berbera,SO,10.44,45.01,92.52,52,16,5.5,few clouds
679,Santa Cruz,BO,-17.8,-63.17,80.06,65,75,6.91,broken clouds
680,Krasnoselkup,RU,65.7,82.47,48.56,94,100,14.85,light rain
681,Le Mont-Sur-Lausanne,CH,46.56,6.63,57.96,61,71,8.79,broken clouds
682,Mweka,CD,-4.85,21.57,74.57,80,96,1.92,overcast clouds
683,La Seyne-Sur-Mer,FR,43.1,5.88,75.52,54,65,7.0,broken clouds
684,Camacupa,AO,-12.02,17.48,71.47,62,87,7.31,overcast clouds
685,Nanao,JP,37.05,136.97,59.27,67,98,14.47,overcast clouds
686,Ramgarh,IN,23.63,85.52,80.65,94,42,4.23,scattered clouds
687,Inta,RU,66.03,60.17,38.16,78,93,19.77,overcast clouds
688,Belle Fourche,US,44.67,-103.85,51.31,39,8,6.2,clear sky
689,Ceyhan,TR,37.02,35.82,80.94,69,10,8.5,clear sky
690,Le Pradet,FR,43.11,6.02,74.61,53,0,11.5,clear sky
691,Coihaique,CL,-45.58,-72.07,48.81,49,20,9.22,few clouds
692,Beloha,MG,-25.17,45.05,74.37,57,0,10.45,clear sky
693,Cermik,TR,38.14,39.45,78.26,41,23,14.63,few clouds
694,Tinglev,DK,54.93,9.25,61.0,64,61,10.36,broken clouds
695,Mahibadhoo,MV,3.78,72.97,81.9,71,11,7.99,few clouds
696,Najran,SA,17.49,44.13,90.25,15,7,4.63,clear sky
697,Mizdah,LY,31.45,12.98,86.22,44,25,14.43,scattered clouds
698,Sabanagrande,CO,10.79,-74.76,87.89,62,20,5.75,few clouds
699,Barranco,PA,9.52,-82.7,86.92,58,61,5.26,broken clouds
700,Perelyub,RU,51.87,50.37,70.5,21,100,8.79,overcast clouds
701,Mocuba,MZ,-16.84,36.99,80.1,48,0,11.61,clear sky
702,Akhmim,EG,26.56,31.74,91.6,25,0,10.02,clear sky
703,Genk,BE,50.96,5.5,61.72,57,48,6.91,scattered clouds
704,Red Bluff,US,40.18,-122.24,65.86,69,92,2.21,overcast clouds
705,Bonoua,CI,5.27,-3.6,80.22,71,44,7.25,scattered clouds
706,Lingao,CN,19.91,109.69,78.17,87,98,10.11,overcast clouds
707,Gazli,UZ,40.13,63.45,81.25,13,0,9.62,clear sky
708,Tangzhai,CN,34.43,116.59,61.61,57,20,7.63,few clouds
709,General Roca,AR,-39.03,-67.58,58.62,29,99,21.0,light rain
710,Tura,IN,25.52,90.22,73.94,95,88,4.43,overcast clouds
711,Shimoda,JP,34.67,138.95,65.1,73,99,22.37,overcast clouds
712,Noshiro,JP,40.2,140.02,52.09,77,0,6.73,clear sky
713,Priiskovyy,RU,51.93,116.63,40.57,81,100,4.68,overcast clouds
714,Sangar,RU,63.92,127.47,29.35,88,20,14.7,few clouds
715,Anderson,US,34.53,-82.65,91.15,54,0,3.44,clear sky
716,Springbok,ZA,-29.66,17.89,61.16,17,60,2.95,broken clouds
717,Taoudenni,ML,22.68,-3.98,105.76,19,36,6.53,scattered clouds
718,Aksarka,RU,66.56,67.8,38.25,75,88,14.45,overcast clouds
